14.832672,3.720594,1.755208,41.031057,9.165692,9.170336,37.333411,7.531095,4.543254,29.751809,15.613625,5.846096,33.527682,23.482387,7.627976,-1
16.961679,4.210283,2.024959,42.611455,8.363602,9.463734,38.282351,8.315113,5.447694,30.309439,15.128507,6.50112,33.138196,22.93612,7.652058,-1
11.226396,2.834017,4.105821,40.531386,11.365205,2.696841,37.576153,2.357212,5.255147,27.278328,12.00577,3.822899,46.224272,25.544863,5.851167,-1
15.565424,4.057375,1.802832,41.692356,8.727238,8.344403,39.462481,8.262112,5.066905,30.903565,16.321864,6.252586,30.99931,24.986569,7.905967,-1
14.838255,3.987197,2.598294,39.216998,9.111184,8.820548,36.828681,7.378229,4.745139,27.784049,15.748511,5.147677,32.537811,23.918819,5.821913,-1
9.293119,5.247931,1.469388,31.29479,15.434245,7.764624,30.366771,6.228296,4.660388,28.956656,18.67527,1.252303,36.335262,37.772198,1.707155,-1
8.380535,6.828171,3.507864,6.461585,6.425966,3.360216,14.577595,5.235391,12.748445,23.797665,19.51736,8.70533,12.072508,42.89372,10.293872,-1
10.030307,5.019793,3.87494,4.721908,4.889408,3.559288,16.210008,9.475594,14.09191,21.443639,16.287928,8.31943,3.137792,29.150944,12.609478,-1
3.107354,2.895984,3.405122,19.324552,16.314409,14.416916,15.607171,5.347198,10.93187,30.739363,12.005976,12.731296,48.5899,15.731358,11.729964,-1
3.402656,3.826521,3.97427,4.745456,3.548745,4.027873,18.84156,9.457212,7.067141,23.578256,30.582328,1.870619,30.380201,44.255389,4.350824,-1
7.121766,4.497147,7.884187,18.557149,10.387177,12.54818,11.52995,6.494636,11.759728,17.111138,14.763002,14.044476,37.551004,19.034259,14.072684,-1
6.934188,1.898565,14.085421,3.122017,2.838463,3.458324,14.83181,12.771318,5.662427,23.3432,32.718657,0.445958,38.042701,41.745537,3.079884,-1
7.852505,13.882907,41.816225,9.324773,4.393661,5.862018,8.629445,15.118715,5.568917,21.750885,41.65053,20.366585,24.989897,22.87907,52.579624,-1
5.281231,4.145364,7.421805,27.453955,6.82497,9.13255,20.486754,11.83096,8.837026,6.16892,10.708555,9.815355,28.834326,13.073644,8.080553,-1
7.691871,2.495917,14.193518,6.043878,5.12293,5.105147,2.81863,6.674606,4.935114,9.625412,15.832217,4.983047,20.451504,32.406314,5.826727,-1
8.920698,3.448501,12.316027,25.84242,20.954537,8.436755,19.150794,5.930092,7.612668,5.330331,9.308965,7.092683,34.342554,9.952649,7.504188,-1
14.729143,6.968205,20.004469,31.614377,21.452002,5.351355,23.525004,3.73408,12.397899,12.665716,10.762904,9.722352,37.792993,13.241082,8.353199,-1
11.584081,3.718507,16.684137,34.151091,14.874708,7.496132,25.981685,1.254213,8.303825,10.801131,9.638026,6.390478,38.784811,12.729543,7.501516,-1
14.605265,5.472681,19.314052,38.383483,11.145912,4.652948,29.37923,1.348333,8.540942,16.536833,10.644113,7.05644,37.648119,16.858763,3.359874,-1
16.463258,5.124401,21.263055,43.048893,6.727378,8.799943,28.933108,1.022189,6.800483,13.666112,9.751872,9.495145,40.943052,15.956659,5.531825,-1
16.663812,6.156358,21.808225,40.323043,10.323248,4.398575,29.293839,0.615929,7.05335,15.940794,8.916224,7.550839,39.87682,15.267007,5.556133,-1
17.735011,4.767756,22.470537,45.184892,7.731303,6.90091,33.132095,1.477559,7.727021,18.093363,9.518284,10.192781,39.033201,17.372084,7.370482,-1
15.021975,4.593467,20.375929,40.849845,10.464022,3.02322,31.108578,0.444898,5.665232,15.114771,8.772231,5.902903,40.333982,11.580447,3.298232,-1
18.216907,5.871329,21.453948,43.510632,9.320294,4.113571,32.117697,0.877373,8.128344,17.753848,11.197642,10.897244,38.296307,18.554539,8.752116,-1
15.480538,5.027931,21.298674,44.071807,7.126985,3.293251,33.318278,0.631578,6.15994,17.629132,9.002337,5.524958,38.129417,11.967963,3.035364,-1
18.551973,7.477143,24.316289,42.729197,9.82674,2.38394,31.104256,0.564714,6.750093,17.156161,8.360067,8.114903,42.86375,11.478006,5.191936,-1
19.744436,4.692318,20.812257,47.340644,9.540119,2.461757,34.764406,2.368812,8.258932,18.707529,7.493433,8.472451,36.455179,14.19954,8.060362,-1
17.874478,5.140722,22.675902,47.968796,8.164846,4.127861,32.647721,0.556057,7.018871,16.781362,8.153845,8.816047,40.301249,16.026539,8.569265,-1
16.582922,4.184071,22.635261,42.207611,13.052442,2.685554,34.400983,0.235977,5.217939,18.574601,10.626225,8.064163,37.748104,15.994637,6.510474,-1
15.796983,6.78358,21.352657,41.70677,12.016122,0.818387,31.589325,2.482666,8.024339,18.436144,10.62433,8.218374,43.543266,12.402671,4.895749,-1
12.962256,4.765854,18.260849,35.821769,14.750046,2.567491,28.535402,0.924464,8.512964,17.319842,9.565278,5.503321,45.665554,12.210098,3.288165,-1
15.602958,5.551884,16.903896,38.5335,27.63452,5.295894,28.900256,3.027206,13.425557,15.670497,15.543238,12.342593,40.551431,24.756885,16.329149,-1
13.899909,4.371369,17.403037,37.863261,18.053936,1.178609,29.858299,1.343765,10.855396,16.049846,10.913873,7.834038,43.819419,14.86918,5.35419,-1
14.610749,5.596307,17.603131,37.102452,20.884234,4.114418,27.389938,3.811551,11.5128,12.115571,12.513829,10.742435,39.667114,18.670739,8.370404,-1
14.611546,4.812304,14.732731,36.796434,25.027415,6.824248,29.326422,4.878356,22.044345,17.527552,21.273454,35.073447,40.346591,49.325022,132.362434,-1
8.838447,4.205538,8.285599,23.568975,15.10074,8.886574,19.583465,4.291993,4.067353,1.386141,11.279562,7.122081,34.962856,10.003384,2.812735,-1
9.333198,3.583771,13.866455,25.432678,21.602672,9.295956,21.785145,2.538097,5.817105,4.946457,10.474732,7.568131,34.792136,11.682752,2.741607,-1
9.024342,3.527683,13.624286,24.704663,16.00784,8.091088,19.036193,2.625719,4.620916,2.955047,10.489509,6.491945,35.708608,10.328397,3.852595,-1
15.579207,5.23207,20.93716,40.346567,13.834746,4.608692,29.834348,1.966282,9.324508,18.229264,10.733986,12.160552,41.379242,17.175909,4.99393,-1
